# volk-harness-report v2
kernel,impl,mode,result,failed_vlens,max_err
volk_32fc_x2_dot_prod_32fc,a_sse3,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_dot_prod_32fc,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_dot_prod_32fc,u_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_dot_prod_32fc,u_avx_fma,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_dot_prod_32fc,u_sse3,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_x2_dot_prod_32fc,a_avx,immutable,ok,,
volk_32fc_x2_dot_prod_32fc,a_avx_fma,immutable,ok,,
volk_32fc_x2_dot_prod_32fc,a_sse3,immutable,ok,,
volk_32fc_x2_dot_prod_32fc,generic,immutable,ok,,
volk_32fc_x2_dot_prod_32fc,u_avx,immutable,ok,,
volk_32fc_x2_dot_prod_32fc,u_avx_fma,immutable,ok,,
volk_32fc_x2_dot_prod_32fc,u_sse3,immutable,ok,,
volk_32fc_x2_dot_prod_32fc,a_avx,impl,ok,,0.00356
volk_32fc_x2_dot_prod_32fc,a_avx_fma,impl,ok,,0.00293
volk_32fc_x2_dot_prod_32fc,a_sse3,impl,ok,,0.000576
volk_32fc_x2_dot_prod_32fc,generic,impl,ok,,0
volk_32fc_x2_dot_prod_32fc,u_avx,impl,ok,,0.00356
volk_32fc_x2_dot_prod_32fc,u_avx_fma,impl,ok,,0.00293
volk_32fc_x2_dot_prod_32fc,u_sse3,impl,ok,,0.000576
volk_32fc_x2_dot_prod_32fc,generic,misaligned,ok,,
volk_32fc_x2_dot_prod_32fc,u_avx,misaligned,ok,,
volk_32fc_x2_dot_prod_32fc,u_avx_fma,misaligned,ok,,
volk_32fc_x2_dot_prod_32fc,u_sse3,misaligned,ok,,
volk_32fc_x2_multiply_32fc,a_avx,canary,ok,,
volk_32fc_x2_multiply_32fc,a_avx2_fma,canary,ok,,
volk_32fc_x2_multiply_32fc,a_sse3,canary,ok,,
volk_32fc_x2_multiply_32fc,generic,canary,ok,,
volk_32fc_x2_multiply_32fc,u_avx,canary,ok,,
volk_32fc_x2_multiply_32fc,u_avx2_fma,canary,ok,,
volk_32fc_x2_multiply_32fc,u_orc,canary,ok,,
volk_32fc_x2_multiply_32fc,u_sse3,canary,ok,,
volk_32fc_x2_multiply_32fc,a_avx,immutable,ok,,
volk_32fc_x2_multiply_32fc,a_avx2_fma,immutable,ok,,
volk_32fc_x2_multiply_32fc,a_sse3,immutable,ok,,
volk_32fc_x2_multiply_32fc,generic,immutable,ok,,
volk_32fc_x2_multiply_32fc,u_avx,immutable,ok,,
volk_32fc_x2_multiply_32fc,u_avx2_fma,immutable,ok,,
volk_32fc_x2_multiply_32fc,u_orc,immutable,ok,,
volk_32fc_x2_multiply_32fc,u_sse3,immutable,ok,,
volk_32fc_x2_multiply_32fc,a_avx,impl,ok,,0
volk_32fc_x2_multiply_32fc,a_avx2_fma,impl,ok,,1.22e-07
volk_32fc_x2_multiply_32fc,a_sse3,impl,ok,,0
volk_32fc_x2_multiply_32fc,generic,impl,ok,,0
volk_32fc_x2_multiply_32fc,u_avx,impl,ok,,0
volk_32fc_x2_multiply_32fc,u_avx2_fma,impl,ok,,1.22e-07
volk_32fc_x2_multiply_32fc,u_orc,impl,ok,,0
volk_32fc_x2_multiply_32fc,u_sse3,impl,ok,,0
volk_32fc_x2_multiply_32fc,generic,misaligned,ok,,
volk_32fc_x2_multiply_32fc,u_avx,misaligned,ok,,
volk_32fc_x2_multiply_32fc,u_avx2_fma,misaligned,ok,,
volk_32fc_x2_multiply_32fc,u_orc,misaligned,ok,,
volk_32fc_x2_multiply_32fc,u_sse3,misaligned,ok,,
volk_32fc_x2_multiply_conjugate_32fc,a_avx,canary,ok,,
volk_32fc_x2_multiply_conjugate_32fc,a_sse3,canary,ok,,
volk_32fc_x2_multiply_conjugate_32fc,generic,canary,ok,,
volk_32fc_x2_multiply_conjugate_32fc,u_avx,canary,ok,,
volk_32fc_x2_multiply_conjugate_32fc,u_sse3,canary,ok,,
volk_32fc_x2_multiply_conjugate_32fc,a_avx,immutable,ok,,
volk_32fc_x2_multiply_conjugate_32fc,a_sse3,immutable,ok,,
volk_32fc_x2_multiply_conjugate_32fc,generic,immutable,ok,,
volk_32fc_x2_multiply_conjugate_32fc,u_avx,immutable,ok,,
volk_32fc_x2_multiply_conjugate_32fc,u_sse3,immutable,ok,,
volk_32fc_x2_multiply_conjugate_32fc,a_avx,impl,ok,,1.19e-07
volk_32fc_x2_multiply_conjugate_32fc,a_sse3,impl,ok,,1.23e-07
volk_32fc_x2_multiply_conjugate_32fc,generic,impl,ok,,0
volk_32fc_x2_multiply_conjugate_32fc,u_avx,impl,ok,,1.19e-07
volk_32fc_x2_multiply_conjugate_32fc,u_sse3,impl,ok,,1.23e-07
volk_32fc_x2_multiply_conjugate_32fc,generic,misaligned,ok,,
volk_32fc_x2_multiply_conjugate_32fc,u_avx,misaligned,ok,,
volk_32fc_x2_multiply_conjugate_32fc,u_sse3,misaligned,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_avx,canary,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_avx2,canary,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_sse,canary,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_sse3,canary,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,generic,canary,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_avx,canary,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_avx2,canary,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_sse,canary,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_sse3,canary,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_avx,immutable,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_avx2,immutable,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_sse,immutable,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_sse3,immutable,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,generic,immutable,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_avx,immutable,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_avx2,immutable,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_sse,immutable,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_sse3,immutable,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_avx,impl,ok,,1.87e-07
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_avx2,impl,ok,,1.87e-07
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_sse,impl,ok,,0
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,a_sse3,impl,ok,,1.87e-07
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,generic,impl,ok,,0
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_avx,impl,ok,,1.87e-07
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_avx2,impl,ok,,1.87e-07
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_sse,impl,ok,,0
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_sse3,impl,ok,,1.87e-07
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,generic,misaligned,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_avx,misaligned,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_avx2,misaligned,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_sse,misaligned,ok,,
volk_32fc_x2_s32f_square_dist_scalar_mult_32f,u_sse3,misaligned,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,a_avx,canary,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,a_sse3,canary,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,generic,canary,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,u_avx,canary,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,u_sse3,canary,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,a_avx,immutable,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,a_sse3,immutable,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,generic,immutable,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,u_avx,immutable,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,u_sse3,immutable,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,a_avx,impl,ok,,0
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,a_sse3,impl,ok,,0
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,generic,impl,ok,,0
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,u_avx,impl,ok,,0
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,u_sse3,impl,ok,,0
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,generic,misaligned,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,u_avx,misaligned,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add2_32fc,u_sse3,misaligned,ok,,
volk_32fc_x2_s32fc_multiply_conjugate_add_32fc,-,canary,skip,no-qa-entry,
volk_32fc_x2_s32fc_multiply_conjugate_add_32fc,-,immutable,skip,no-qa-entry,
volk_32fc_x2_s32fc_multiply_conjugate_add_32fc,-,misaligned,skip,no-qa-entry,
volk_32fc_x2_s32fc_multiply_conjugate_add_32fc,-,sweep,skip,no-qa-entry,
volk_32fc_x2_square_dist_32f,a_avx2,canary,ok,,
volk_32fc_x2_square_dist_32f,a_sse3,canary,ok,,
volk_32fc_x2_square_dist_32f,generic,canary,ok,,
volk_32fc_x2_square_dist_32f,u_avx2,canary,ok,,
volk_32fc_x2_square_dist_32f,a_avx2,immutable,ok,,
volk_32fc_x2_square_dist_32f,a_sse3,immutable,ok,,
volk_32fc_x2_square_dist_32f,generic,immutable,ok,,
volk_32fc_x2_square_dist_32f,u_avx2,immutable,ok,,
volk_32fc_x2_square_dist_32f,a_avx2,impl,ok,,1.19e-07
volk_32fc_x2_square_dist_32f,a_sse3,impl,ok,,1.19e-07
volk_32fc_x2_square_dist_32f,generic,impl,ok,,0
volk_32fc_x2_square_dist_32f,u_avx2,impl,ok,,1.19e-07
volk_32fc_x2_square_dist_32f,generic,misaligned,ok,,
volk_32fc_x2_square_dist_32f,u_avx2,misaligned,ok,,
volk_32i_s32f_convert_32f,a_avx2,canary,ok,,
volk_32i_s32f_convert_32f,a_avx512f,canary,ok,,
volk_32i_s32f_convert_32f,a_sse2,canary,ok,,
volk_32i_s32f_convert_32f,generic,canary,ok,,
volk_32i_s32f_convert_32f,u_avx2,canary,ok,,
volk_32i_s32f_convert_32f,u_avx512f,canary,ok,,
volk_32i_s32f_convert_32f,u_sse2,canary,ok,,
volk_32i_s32f_convert_32f,a_avx2,immutable,ok,,
volk_32i_s32f_convert_32f,a_avx512f,immutable,ok,,
volk_32i_s32f_convert_32f,a_sse2,immutable,ok,,
volk_32i_s32f_convert_32f,generic,immutable,ok,,
volk_32i_s32f_convert_32f,u_avx2,immutable,ok,,
volk_32i_s32f_convert_32f,u_avx512f,immutable,ok,,
volk_32i_s32f_convert_32f,u_sse2,immutable,ok,,
volk_32i_s32f_convert_32f,a_avx2,impl,ok,,0
volk_32i_s32f_convert_32f,a_avx512f,impl,ok,,0
volk_32i_s32f_convert_32f,a_sse2,impl,ok,,0
volk_32i_s32f_convert_32f,generic,impl,ok,,0
volk_32i_s32f_convert_32f,u_avx2,impl,ok,,0
volk_32i_s32f_convert_32f,u_avx512f,impl,ok,,0
volk_32i_s32f_convert_32f,u_sse2,impl,ok,,0
volk_32i_s32f_convert_32f,generic,misaligned,ok,,
volk_32i_s32f_convert_32f,u_avx2,misaligned,ok,,
volk_32i_s32f_convert_32f,u_avx512f,misaligned,ok,,
volk_32i_s32f_convert_32f,u_sse2,misaligned,ok,,
volk_32i_x2_and_32i,a_avx2,canary,ok,,
volk_32i_x2_and_32i,a_avx512f,canary,ok,,
volk_32i_x2_and_32i,a_sse,canary,ok,,
volk_32i_x2_and_32i,generic,canary,ok,,
volk_32i_x2_and_32i,u_avx2,canary,ok,,
volk_32i_x2_and_32i,u_avx512f,canary,ok,,
volk_32i_x2_and_32i,u_orc,canary,ok,,
volk_32i_x2_and_32i,a_avx2,immutable,ok,,
volk_32i_x2_and_32i,a_avx512f,immutable,ok,,
volk_32i_x2_and_32i,a_sse,immutable,ok,,
volk_32i_x2_and_32i,generic,immutable,ok,,
volk_32i_x2_and_32i,u_avx2,immutable,ok,,
volk_32i_x2_and_32i,u_avx512f,immutable,ok,,
volk_32i_x2_and_32i,u_orc,immutable,ok,,
volk_32i_x2_and_32i,a_avx2,impl,ok,,0
volk_32i_x2_and_32i,a_avx512f,impl,ok,,0
volk_32i_x2_and_32i,a_sse,impl,ok,,0
volk_32i_x2_and_32i,generic,impl,ok,,0
volk_32i_x2_and_32i,u_avx2,impl,ok,,0
volk_32i_x2_and_32i,u_avx512f,impl,ok,,0
volk_32i_x2_and_32i,u_orc,impl,ok,,0
volk_32i_x2_and_32i,generic,misaligned,ok,,
volk_32i_x2_and_32i,u_avx2,misaligned,ok,,
volk_32i_x2_and_32i,u_avx512f,misaligned,ok,,
volk_32i_x2_and_32i,u_orc,misaligned,ok,,
volk_32i_x2_or_32i,a_avx2,canary,ok,,
volk_32i_x2_or_32i,a_avx512f,canary,ok,,
volk_32i_x2_or_32i,a_sse,canary,ok,,
volk_32i_x2_or_32i,generic,canary,ok,,
volk_32i_x2_or_32i,u_avx2,canary,ok,,
volk_32i_x2_or_32i,u_avx512f,canary,ok,,
volk_32i_x2_or_32i,u_orc,canary,ok,,
volk_32i_x2_or_32i,a_avx2,immutable,ok,,
volk_32i_x2_or_32i,a_avx512f,immutable,ok,,
volk_32i_x2_or_32i,a_sse,immutable,ok,,
volk_32i_x2_or_32i,generic,immutable,ok,,
volk_32i_x2_or_32i,u_avx2,immutable,ok,,
volk_32i_x2_or_32i,u_avx512f,immutable,ok,,
volk_32i_x2_or_32i,u_orc,immutable,ok,,
volk_32i_x2_or_32i,a_avx2,impl,ok,,0
volk_32i_x2_or_32i,a_avx512f,impl,ok,,0
volk_32i_x2_or_32i,a_sse,impl,ok,,0
volk_32i_x2_or_32i,generic,impl,ok,,0
volk_32i_x2_or_32i,u_avx2,impl,ok,,0
volk_32i_x2_or_32i,u_avx512f,impl,ok,,0
volk_32i_x2_or_32i,u_orc,impl,ok,,0
volk_32i_x2_or_32i,generic,misaligned,ok,,
volk_32i_x2_or_32i,u_avx2,misaligned,ok,,
volk_32i_x2_or_32i,u_avx512f,misaligned,ok,,
volk_32i_x2_or_32i,u_orc,misaligned,ok,,
volk_32u_byteswap,-,canary,skip,no-qa-entry,
volk_32u_byteswap,-,immutable,skip,no-qa-entry,
volk_32u_byteswap,-,misaligned,skip,no-qa-entry,
volk_32u_byteswap,-,sweep,skip,no-qa-entry,
volk_32u_byteswappuppet_32u,-,canary,skip,,
volk_32u_byteswappuppet_32u,-,immutable,skip,,
volk_32u_byteswappuppet_32u,a_avx2,impl,ok,,0
volk_32u_byteswappuppet_32u,a_sse2,impl,ok,,0
volk_32u_byteswappuppet_32u,generic,impl,ok,,0
volk_32u_byteswappuppet_32u,u_avx2,impl,ok,,0
volk_32u_byteswappuppet_32u,u_sse2,impl,ok,,0
volk_32u_byteswappuppet_32u,-,misaligned,skip,,
volk_32u_popcnt,-,canary,skip,no-qa-entry,
volk_32u_popcnt,-,immutable,skip,no-qa-entry,
volk_32u_popcnt,-,misaligned,skip,no-qa-entry,
volk_32u_popcnt,-,sweep,skip,no-qa-entry,
volk_32u_popcntpuppet_32u,-,canary,skip,,
volk_32u_popcntpuppet_32u,-,immutable,skip,,
volk_32u_popcntpuppet_32u,a_sse4_2,impl,ok,,0
volk_32u_popcntpuppet_32u,generic,impl,ok,,0
volk_32u_popcntpuppet_32u,-,misaligned,skip,,
volk_32u_reverse_32u,1972magic,canary,ok,,
volk_32u_reverse_32u,2001magic,canary,ok,,
volk_32u_reverse_32u,bintree_permute_bottom_up,canary,ok,,
volk_32u_reverse_32u,bintree_permute_top_down,canary,ok,,
volk_32u_reverse_32u,byte_shuffle,canary,ok,,
volk_32u_reverse_32u,generic,canary,ok,,
volk_32u_reverse_32u,lut,canary,ok,,
volk_32u_reverse_32u,1972magic,immutable,ok,,
volk_32u_reverse_32u,2001magic,immutable,ok,,
volk_32u_reverse_32u,bintree_permute_bottom_up,immutable,ok,,
volk_32u_reverse_32u,bintree_permute_top_down,immutable,ok,,
volk_32u_reverse_32u,byte_shuffle,immutable,ok,,
volk_32u_reverse_32u,generic,immutable,ok,,
volk_32u_reverse_32u,lut,immutable,ok,,
volk_32u_reverse_32u,1972magic,impl,ok,,0
volk_32u_reverse_32u,2001magic,impl,ok,,0
volk_32u_reverse_32u,bintree_permute_bottom_up,impl,ok,,0
volk_32u_reverse_32u,bintree_permute_top_down,impl,ok,,0
volk_32u_reverse_32u,byte_shuffle,impl,ok,,0
volk_32u_reverse_32u,generic,impl,ok,,0
volk_32u_reverse_32u,lut,impl,ok,,0
volk_32u_reverse_32u,1972magic,misaligned,ok,,
volk_32u_reverse_32u,2001magic,misaligned,ok,,
volk_32u_reverse_32u,bintree_permute_bottom_up,misaligned,ok,,
volk_32u_reverse_32u,bintree_permute_top_down,misaligned,ok,,
volk_32u_reverse_32u,byte_shuffle,misaligned,ok,,
volk_32u_reverse_32u,generic,misaligned,ok,,
volk_32u_reverse_32u,lut,misaligned,ok,,
volk_64f_convert_32f,a_avx,canary,ok,,
volk_64f_convert_32f,a_avx512f,canary,ok,,
volk_64f_convert_32f,a_sse2,canary,ok,,
volk_64f_convert_32f,generic,canary,ok,,
volk_64f_convert_32f,u_avx,canary,ok,,
volk_64f_convert_32f,u_avx512f,canary,ok,,
volk_64f_convert_32f,u_sse2,canary,ok,,
volk_64f_convert_32f,a_avx,immutable,ok,,
volk_64f_convert_32f,a_avx512f,immutable,ok,,
volk_64f_convert_32f,a_sse2,immutable,ok,,
volk_64f_convert_32f,generic,immutable,ok,,
volk_64f_convert_32f,u_avx,immutable,ok,,
volk_64f_convert_32f,u_avx512f,immutable,ok,,
volk_64f_convert_32f,u_sse2,immutable,ok,,
volk_64f_convert_32f,a_avx,impl,ok,,0
volk_64f_convert_32f,a_avx512f,impl,ok,,0
volk_64f_convert_32f,a_sse2,impl,ok,,0
volk_64f_convert_32f,generic,impl,ok,,0
volk_64f_convert_32f,u_avx,impl,ok,,0
volk_64f_convert_32f,u_avx512f,impl,ok,,0
volk_64f_convert_32f,u_sse2,impl,ok,,0
volk_64f_convert_32f,generic,misaligned,ok,,
volk_64f_convert_32f,u_avx,misaligned,ok,,
volk_64f_convert_32f,u_avx512f,misaligned,ok,,
volk_64f_convert_32f,u_sse2,misaligned,ok,,
volk_64f_x2_add_64f,a_avx,canary,ok,,
volk_64f_x2_add_64f,a_sse2,canary,ok,,
volk_64f_x2_add_64f,generic,canary,ok,,
volk_64f_x2_add_64f,u_avx,canary,ok,,
volk_64f_x2_add_64f,u_sse2,canary,ok,,
volk_64f_x2_add_64f,a_avx,immutable,ok,,
volk_64f_x2_add_64f,a_sse2,immutable,ok,,
volk_64f_x2_add_64f,generic,immutable,ok,,
volk_64f_x2_add_64f,u_avx,immutable,ok,,
volk_64f_x2_add_64f,u_sse2,immutable,ok,,
volk_64f_x2_add_64f,a_avx,impl,ok,,0
volk_64f_x2_add_64f,a_sse2,impl,ok,,0
volk_64f_x2_add_64f,generic,impl,ok,,0
volk_64f_x2_add_64f,u_avx,impl,ok,,0
volk_64f_x2_add_64f,u_sse2,impl,ok,,0
volk_64f_x2_add_64f,generic,misaligned,ok,,
volk_64f_x2_add_64f,u_avx,misaligned,ok,,
volk_64f_x2_add_64f,u_sse2,misaligned,ok,,
volk_64f_x2_dot_prod_64f,a_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_64f_x2_dot_prod_64f,a_avx2_fma,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_64f_x2_dot_prod_64f,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_64f_x2_dot_prod_64f,a_sse2,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_64f_x2_dot_prod_64f,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_64f_x2_dot_prod_64f,u_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_64f_x2_dot_prod_64f,u_avx2_fma,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_64f_x2_dot_prod_64f,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_64f_x2_dot_prod_64f,u_sse2,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_64f_x2_dot_prod_64f,a_avx,immutable,ok,,
volk_64f_x2_dot_prod_64f,a_avx2_fma,immutable,ok,,
volk_64f_x2_dot_prod_64f,a_avx512f,immutable,ok,,
volk_64f_x2_dot_prod_64f,a_sse2,immutable,ok,,
volk_64f_x2_dot_prod_64f,generic,immutable,ok,,
volk_64f_x2_dot_prod_64f,u_avx,immutable,ok,,
volk_64f_x2_dot_prod_64f,u_avx2_fma,immutable,ok,,
volk_64f_x2_dot_prod_64f,u_avx512f,immutable,ok,,
volk_64f_x2_dot_prod_64f,u_sse2,immutable,ok,,
volk_64f_x2_dot_prod_64f,a_avx,impl,ok,,5.19e-14
volk_64f_x2_dot_prod_64f,a_avx2_fma,impl,ok,,5.19e-14
volk_64f_x2_dot_prod_64f,a_avx512f,impl,ok,,5.19e-14
volk_64f_x2_dot_prod_64f,a_sse2,impl,ok,,5.19e-14
volk_64f_x2_dot_prod_64f,generic,impl,ok,,0
volk_64f_x2_dot_prod_64f,u_avx,impl,ok,,5.19e-14
volk_64f_x2_dot_prod_64f,u_avx2_fma,impl,ok,,5.19e-14
volk_64f_x2_dot_prod_64f,u_avx512f,impl,ok,,5.19e-14
volk_64f_x2_dot_prod_64f,u_sse2,impl,ok,,5.19e-14
volk_64f_x2_dot_prod_64f,generic,misaligned,ok,,
volk_64f_x2_dot_prod_64f,u_avx,misaligned,ok,,
volk_64f_x2_dot_prod_64f,u_avx2_fma,misaligned,ok,,
volk_64f_x2_dot_prod_64f,u_avx512f,misaligned,ok,,
volk_64f_x2_dot_prod_64f,u_sse2,misaligned,ok,,
volk_64f_x2_max_64f,a_avx,canary,ok,,
volk_64f_x2_max_64f,a_avx512f,canary,ok,,
volk_64f_x2_max_64f,a_sse2,canary,ok,,
volk_64f_x2_max_64f,generic,canary,ok,,
volk_64f_x2_max_64f,u_avx,canary,ok,,
volk_64f_x2_max_64f,u_avx512f,canary,ok,,
volk_64f_x2_max_64f,a_avx,immutable,ok,,
volk_64f_x2_max_64f,a_avx512f,immutable,ok,,
volk_64f_x2_max_64f,a_sse2,immutable,ok,,
volk_64f_x2_max_64f,generic,immutable,ok,,
volk_64f_x2_max_64f,u_avx,immutable,ok,,
volk_64f_x2_max_64f,u_avx512f,immutable,ok,,
volk_64f_x2_max_64f,a_avx,impl,ok,,0
volk_64f_x2_max_64f,a_avx512f,impl,ok,,0
volk_64f_x2_max_64f,a_sse2,impl,ok,,0
volk_64f_x2_max_64f,generic,impl,ok,,0
volk_64f_x2_max_64f,u_avx,impl,ok,,0
volk_64f_x2_max_64f,u_avx512f,impl,ok,,0
volk_64f_x2_max_64f,generic,misaligned,ok,,
volk_64f_x2_max_64f,u_avx,misaligned,ok,,
volk_64f_x2_max_64f,u_avx512f,misaligned,ok,,
volk_64f_x2_min_64f,a_avx,canary,ok,,
volk_64f_x2_min_64f,a_avx512f,canary,ok,,
volk_64f_x2_min_64f,a_sse2,canary,ok,,
volk_64f_x2_min_64f,generic,canary,ok,,
volk_64f_x2_min_64f,u_avx,canary,ok,,
volk_64f_x2_min_64f,u_avx512f,canary,ok,,
volk_64f_x2_min_64f,a_avx,immutable,ok,,
volk_64f_x2_min_64f,a_avx512f,immutable,ok,,
volk_64f_x2_min_64f,a_sse2,immutable,ok,,
volk_64f_x2_min_64f,generic,immutable,ok,,
volk_64f_x2_min_64f,u_avx,immutable,ok,,
volk_64f_x2_min_64f,u_avx512f,immutable,ok,,
volk_64f_x2_min_64f,a_avx,impl,ok,,0
volk_64f_x2_min_64f,a_avx512f,impl,ok,,0
volk_64f_x2_min_64f,a_sse2,impl,ok,,0
volk_64f_x2_min_64f,generic,impl,ok,,0
volk_64f_x2_min_64f,u_avx,impl,ok,,0
volk_64f_x2_min_64f,u_avx512f,impl,ok,,0
volk_64f_x2_min_64f,generic,misaligned,ok,,
volk_64f_x2_min_64f,u_avx,misaligned,ok,,
volk_64f_x2_min_64f,u_avx512f,misaligned,ok,,
volk_64f_x2_multiply_64f,a_avx,canary,ok,,
volk_64f_x2_multiply_64f,a_sse2,canary,ok,,
volk_64f_x2_multiply_64f,generic,canary,ok,,
volk_64f_x2_multiply_64f,u_avx,canary,ok,,
volk_64f_x2_multiply_64f,u_sse2,canary,ok,,
volk_64f_x2_multiply_64f,a_avx,immutable,ok,,
volk_64f_x2_multiply_64f,a_sse2,immutable,ok,,
volk_64f_x2_multiply_64f,generic,immutable,ok,,
volk_64f_x2_multiply_64f,u_avx,immutable,ok,,
volk_64f_x2_multiply_64f,u_sse2,immutable,ok,,
volk_64f_x2_multiply_64f,a_avx,impl,ok,,0
volk_64f_x2_multiply_64f,a_sse2,impl,ok,,0
